time,logged_time,pressure_pa,temp_c,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
5326787,0,103425.3203125,25.54216766357422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5328356,0,0.0,0.0,5.740000247955322,2.450000047683716,2.450000047683716,0.0029279999434947968,0.02781599946320057,0.9625799655914307,0.0,0.0,0.0
5334985,0,103424.4296875,25.50799560546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5336553,0,0.0,0.0,5.460000038146973,2.380000114440918,2.380000114440918,0.006587999872863293,0.02781599946320057,0.9574559926986694,0.7000000476837158,-0.406000018119812,-48.3280029296875
5343008,0,103420.3203125,25.54327392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5349040,0,0.0,0.0,5.53000020980835,2.450000047683716,2.1700000762939453,0.0058559998869895935,0.03001200035214424,0.9537959694862366,1.1200000047683716,0.4480000138282776,-49.43400192260742
5352515,0,103422.5625,25.549880981445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5354083,0,0.0,0.0,5.670000076293945,2.7300000190734863,2.5199999809265137,0.007319999858736992,0.035868000239133835,0.9589200019836426,0.0,0.0,0.0
5359039,0,103422.6328125,25.531143188476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5360770,0,0.0,0.0,5.389999866485596,2.6600000858306885,2.450000047683716,0.0029279999434947968,0.01903199963271618,0.9633119702339172,0.8680000305175781,0.1680000126361847,-48.62200164794922
5363845,0,0.0,0.0,5.179999828338623,2.5199999809265137,2.380000114440918,0.004391999915242195,0.028547998517751694,0.965507984161377,0.0,0.0,0.0
5372686,0,103424.3046875,25.531143188476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5374254,0,0.0,0.0,5.389999866485596,2.450000047683716,2.1700000762939453,0.004391999915242195,0.023423999547958374,0.9596520066261292,1.2879999876022339,0.3920000195503235,-47.8380012512207
5378128,0,0.0,0.0,5.599999904632568,2.240000009536743,2.0999999046325684,0.005123999901115894,0.02635199949145317,0.9640439748764038,0.0,0.0,0.0
5380742,0,103422.6015625,25.549880981445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5385754,0,0.0,0.0,5.25,2.1700000762939453,2.1700000762939453,0.004391999915242195,0.030743999406695366,0.9574559926986694,1.4000000953674316,0.14000000059604645,-47.8380012512207
5389228,0,103422.6328125,25.553192138671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5390797,0,0.0,0.0,5.53000020980835,2.309999942779541,2.1700000762939453,0.004391999915242195,0.024887999519705772,0.9611159563064575,0.0,0.0,0.0
5398240,0,0.0,0.0,5.599999904632568,2.240000009536743,2.1700000762939453,0.005123999901115894,0.0226919986307621,0.9559919834136963,1.624000072479248,0.14000000059604645,-48.215999603271484
5401715,0,103424.5390625,25.54327392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5403283,0,0.0,0.0,5.880000114440918,2.450000047683716,2.380000114440918,0.0,0.03513599932193756,0.9515999555587769,0.0,0.0,0.0
5407135,0,103422.5625,25.54547119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5410726,0,0.0,0.0,5.53000020980835,2.6600000858306885,2.240000009536743,0.003659999929368496,0.028547998517751694,0.9574559926986694,0.9520000219345093,0.9240000247955322,-49.013999938964844
5414600,0,0.0,0.0,5.389999866485596,2.309999942779541,2.1700000762939453,0.0029279999434947968,0.032207999378442764,0.9662399888038635,0.0,0.0,0.0
5417214,0,103422.7578125,25.531143188476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5423173,0,103420.5703125,25.541061401367188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5424741,0,0.0,0.0,5.320000171661377,2.380000114440918,2.1700000762939453,0.004391999915242195,0.03147599846124649,0.9589200019836426,1.0640000104904175,0.2240000069141388,-48.762001037597656
5427817,0,0.0,0.0,5.179999828338623,2.450000047683716,2.240000009536743,0.0058559998869895935,0.03147599846124649,0.958187997341156,0.0,0.0,0.0
5431229,0,103419.828125,25.569732666015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5435698,0,0.0,0.0,5.320000171661377,2.6600000858306885,2.309999942779541,0.0021959999576210976,0.027084000408649445,0.9537959694862366,1.0920000076293945,0.0560000017285347,-47.90800094604492
5439173,0,103423.359375,25.554290771484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5440741,0,0.0,0.0,5.460000038146973,2.380000114440918,2.240000009536743,0.003659999929368496,0.028547998517751694,0.9567239880561829,0.0,0.0,0.0
5447227,0,103424.5625,25.549880981445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5448795,0,0.0,0.0,5.389999866485596,2.5899999141693115,2.309999942779541,0.0029279999434947968,0.027084000408649445,0.9574559926986694,0.7280000448226929,0.6159999966621399,-49.37800216674805
5451870,0,0.0,0.0,5.53000020980835,2.5899999141693115,2.309999942779541,0.003659999929368496,0.0226919986307621,0.958187997341156,0.0,0.0,0.0
5455283,0,103422.6328125,25.54547119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5461285,0,0.0,0.0,5.389999866485596,2.240000009536743,2.309999942779541,0.0014639999717473984,0.02122800052165985,0.9574559926986694,1.4840000867843628,-0.5180000066757202,-48.650001525878906
5464760,0,103421.0625,25.521224975585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5466328,0,0.0,0.0,5.389999866485596,2.309999942779541,2.240000009536743,0.003659999929368496,0.024887999519705772,0.9625799655914307,0.0,0.0,0.0
5471284,0,103422.328125,25.541061401367188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5473160,0,0.0,0.0,5.599999904632568,2.450000047683716,2.450000047683716,0.008051999844610691,0.027084000408649445,0.9603840112686157,1.2039999961853027,0.5879999995231628,-48.46800231933594
5479301,0,103419.828125,25.531143188476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5485649,0,0.0,0.0,5.320000171661377,2.380000114440918,1.9600000381469727,0.007319999858736992,0.021959999576210976,0.9523319602012634,1.2319999933242798,-0.18200001120567322,-48.538002014160156
5489124,0,103420.90625,25.54327392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5490692,0,0.0,0.0,5.389999866485596,2.7300000190734863,2.309999942779541,0.004391999915242195,0.0226919986307621,0.9625799655914307,0.0,0.0,0.0
5495327,0,103420.6953125,25.54547119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5498141,0,0.0,0.0,5.599999904632568,2.5199999809265137,1.9600000381469727,0.005123999901115894,0.030743999406695366,0.9611159563064575,1.2039999961853027,0.1680000126361847,-49.055999755859375
5502015,0,0.0,0.0,5.389999866485596,2.5899999141693115,2.1700000762939453,0.003659999929368496,0.024156000465154648,0.9611159563064575,0.0,0.0,0.0
5504629,0,103422.5859375,25.54547119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5510633,0,0.0,0.0,5.599999904632568,2.5199999809265137,2.240000009536743,0.006587999872863293,0.03147599846124649,0.9589200019836426,1.596000075340271,-0.04200000315904617,-48.720001220703125
5514108,0,103420.71875,25.52893829345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5515676,0,0.0,0.0,5.53000020980835,2.799999952316284,2.380000114440918,0.0021959999576210976,0.029279999434947968,0.9596520066261292,0.0,0.0,0.0
5519382,0,103420.546875,25.54327392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5523122,0,0.0,0.0,5.53000020980835,2.450000047683716,2.240000009536743,0.0058559998869895935,0.02781599946320057,0.9603840112686157,1.540000081062317,0.0560000017285347,-48.762001037597656
5526996,0,0.0,0.0,5.740000247955322,2.380000114440918,2.0999999046325684,0.003659999929368496,0.02781599946320057,0.9611159563064575,0.0,0.0,0.0
5529610,0,103420.6953125,25.54327392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5535417,0,103422.5625,25.536651611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5536986,0,0.0,0.0,5.599999904632568,2.380000114440918,2.240000009536743,0.003659999929368496,0.025619998574256897,0.9625799655914307,1.0360000133514404,0.2800000011920929,-48.74800109863281
5543440,0,103424.3671875,25.54547119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5548092,0,0.0,0.0,5.53000020980835,2.450000047683716,2.380000114440918,0.004391999915242195,0.02781599946320057,0.965507984161377,1.0640000104904175,-0.15399999916553497,-49.96600341796875
5551567,0,103424.2890625,25.531143188476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5553135,0,0.0,0.0,5.25,2.450000047683716,2.240000009536743,0.004391999915242195,0.02781599946320057,0.9618479609489441,0.0,0.0,0.0
5559468,0,103420.90625,25.523422241210938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5561036,0,0.0,0.0,5.670000076293945,2.5199999809265137,2.0999999046325684,0.005123999901115894,0.021959999576210976,0.9559919834136963,1.2039999961853027,0.42000001668930054,-48.52400207519531
5564111,0,0.0,0.0,5.110000133514404,2.5199999809265137,2.0999999046325684,0.003659999929368496,0.024156000465154648,0.9596520066261292,0.0,0.0,0.0
5567524,0,103424.2265625,25.54327392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5573525,0,0.0,0.0,5.53000020980835,2.309999942779541,2.1700000762939453,0.007319999858736992,0.029279999434947968,0.9647759795188904,0.5879999995231628,0.4480000138282776,-48.17399978637695
5577000,0,103422.5625,25.521224975585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5578568,0,0.0,0.0,5.740000247955322,2.380000114440918,2.0999999046325684,0.003659999929368496,0.03294000029563904,0.9625799655914307,0.0,0.0,0.0
5583524,0,103420.4609375,25.52893829345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5585552,0,0.0,0.0,5.53000020980835,2.5199999809265137,2.0299999713897705,0.005123999901115894,0.0226919986307621,0.9559919834136963,1.5120000839233398,0.47600001096725464,-49.0
5588627,0,0.0,0.0,5.25,2.5199999809265137,2.0999999046325684,0.0021959999576210976,0.03513599932193756,0.9559919834136963,0.0,0.0,0.0
5591241,0,103424.2890625,25.550987243652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5598040,0,0.0,0.0,5.53000020980835,2.7300000190734863,2.309999942779541,0.0,0.03001200035214424,0.9589200019836426,1.2039999961853027,-0.23800000548362732,-49.25200271606445
5601515,0,103421.9765625,25.54327392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5603083,0,0.0,0.0,5.320000171661377,2.5199999809265137,2.380000114440918,0.0029279999434947968,0.030743999406695366,0.9625799655914307,0.0,0.0,0.0
5607566,0,103420.6953125,25.531143188476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5610530,0,0.0,0.0,5.670000076293945,2.309999942779541,2.1700000762939453,0.003659999929368496,0.030743999406695366,0.9589200019836426,1.7640000581741333,-0.014000000432133675,-48.62200164794922
5614404,0,0.0,0.0,5.740000247955322,2.380000114440918,2.380000114440918,0.003659999929368496,0.030743999406695366,0.9574559926986694,0.0,0.0,0.0
5617018,0,103424.3046875,25.567520141601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5623016,0,0.0,0.0,5.320000171661377,2.450000047683716,2.0999999046325684,0.003659999929368496,0.027084000408649445,0.9589200019836426,1.7080000638961792,1.0920000076293945,-48.48200225830078
5626491,0,103422.15625,25.52893829345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5628059,0,0.0,0.0,5.320000171661377,2.309999942779541,1.9600000381469727,0.004391999915242195,0.027084000408649445,0.958187997341156,0.0,0.0,0.0
5632038,0,103420.546875,25.550987243652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5635503,0,0.0,0.0,5.670000076293945,2.309999942779541,2.309999942779541,0.003659999929368496,0.02781599946320057,0.9603840112686157,1.0920000076293945,0.47600001096725464,-48.95800018310547
5639377,0,0.0,0.0,5.320000171661377,2.5199999809265137,2.1700000762939453,0.003659999929368496,0.029279999434947968,0.9567239880561829,0.0,0.0,0.0
5645266,0,103424.5234375,25.588470458984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5648044,0,0.0,0.0,5.25,2.309999942779541,2.380000114440918,0.004391999915242195,0.02781599946320057,0.9589200019836426,1.3720000982284546,0.4480000138282776,-48.7760009765625
5653279,0,103423.0546875,25.54327392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5660475,0,0.0,0.0,5.740000247955322,2.6600000858306885,2.240000009536743,0.0029279999434947968,0.024887999519705772,0.9625799655914307,1.0920000076293945,-0.4620000123977661,-49.112003326416016
5663950,0,103422.5625,25.550987243652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5665518,0,0.0,0.0,5.460000038146973,2.450000047683716,2.1700000762939453,0.007319999858736992,0.025619998574256897,0.9596520066261292,0.0,0.0,0.0
5671683,0,103422.8203125,25.531143188476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5673251,0,0.0,0.0,5.460000038146973,2.5199999809265137,2.240000009536743,0.005123999901115894,0.020495999604463577,0.9618479609489441,1.6800000667572021,0.5320000052452087,-47.194000244140625
5676326,0,0.0,0.0,5.460000038146973,2.450000047683716,2.380000114440918,0.0029279999434947968,0.025619998574256897,0.9618479609489441,0.0,0.0,0.0
5679739,0,103425.15625,25.550987243652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5685741,0,0.0,0.0,5.880000114440918,2.240000009536743,2.380000114440918,0.0007319999858736992,0.032207999378442764,0.9618479609489441,0.30799999833106995,-0.6299999952316284,-49.08399963378906
5689216,0,103422.6484375,25.54327392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5690784,0,0.0,0.0,5.670000076293945,2.380000114440918,2.1700000762939453,0.0029279999434947968,0.03147599846124649,0.9537959694862366,0.0,0.0,0.0
5695740,0,103421.0390625,25.567520141601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5697936,0,0.0,0.0,5.389999866485596,2.5199999809265137,2.0999999046325684,0.0014639999717473984,0.024887999519705772,0.9611159563064575,1.2039999961853027,0.2800000011920929,-48.24400329589844
5701810,0,0.0,0.0,5.25,2.5199999809265137,2.1700000762939453,0.005123999901115894,0.024156000465154648,0.958187997341156,0.0,0.0,0.0
5704424,0,103423.3359375,25.54327392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5710424,0,0.0,0.0,5.670000076293945,2.380000114440918,2.450000047683716,0.0029279999434947968,0.021959999576210976,0.9618479609489441,0.3360000252723694,0.25200000405311584,-48.034000396728516
5713899,0,103422.734375,25.59949493408203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5715467,0,0.0,0.0,5.389999866485596,2.380000114440918,2.309999942779541,0.004391999915242195,0.024887999519705772,0.9618479609489441,0.0,0.0,0.0
5719796,0,103423.1640625,25.54547119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5722910,0,0.0,0.0,5.460000038146973,2.240000009536743,2.309999942779541,0.0029279999434947968,0.024887999519705772,0.9552599787712097,0.9520000219345093,-0.32199999690055847,-49.294002532958984
5726785,0,0.0,0.0,5.670000076293945,2.5199999809265137,2.380000114440918,0.005123999901115894,0.032207999378442764,0.9552599787712097,0.0,0.0,0.0
5729398,0,103424.4609375,25.590675354003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5735393,0,0.0,0.0,5.389999866485596,2.450000047683716,2.1700000762939453,0.004391999915242195,0.03294000029563904,0.9567239880561829,0.6720000505447388,-0.43400001525878906,-49.46200180053711
5738868,0,103422.3984375,25.567520141601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5740436,0,0.0,0.0,5.179999828338623,2.309999942779541,2.240000009536743,0.003659999929368496,0.032207999378442764,0.9603840112686157,0.0,0.0,0.0
5743849,0,103422.15625,25.531143188476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5747884,0,0.0,0.0,5.599999904632568,2.6600000858306885,2.380000114440918,0.004391999915242195,0.028547998517751694,0.9633119702339172,0.8680000305175781,0.8680000305175781,-48.37000274658203
5751758,0,0.0,0.0,5.670000076293945,2.5899999141693115,2.0999999046325684,0.0021959999576210976,0.023423999547958374,0.9603840112686157,0.0,0.0,0.0
5757504,0,103421.5859375,25.567520141601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760374,0,0.0,0.0,5.740000247955322,2.450000047683716,2.309999942779541,0.003659999929368496,0.03147599846124649,0.9567239880561829,1.0640000104904175,0.30799999833106995,-48.70600128173828
5763450,0,0.0,0.0,5.670000076293945,2.5899999141693115,2.450000047683716,0.0058559998869895935,0.02635199949145317,0.9603840112686157,0.0,0.0,0.0
5766063,0,103424.703125,25.54547119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5772857,0,0.0,0.0,5.179999828338623,2.309999942779541,2.0999999046325684,0.0058559998869895935,0.028547998517751694,0.9567239880561829,1.0360000133514404,0.7280000448226929,-49.32200241088867
5776332,0,103422.5859375,25.531143188476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5777900,0,0.0,0.0,5.179999828338623,2.240000009536743,2.0299999713897705,0.0029279999434947968,0.028547998517751694,0.9618479609489441,0.0,0.0,0.0
5783935,0,103422.4296875,25.590675354003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5785504,0,0.0,0.0,5.670000076293945,2.309999942779541,2.5899999141693115,0.005123999901115894,0.02635199949145317,0.9559919834136963,1.1480000019073486,0.2240000069141388,-48.986000061035156
5788579,0,0.0,0.0,5.53000020980835,2.380000114440918,2.5199999809265137,0.0007319999858736992,0.025619998574256897,0.9603840112686157,0.0,0.0,0.0
5791992,0,103423.5859375,25.567520141601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5797994,0,0.0,0.0,5.320000171661377,2.380000114440918,2.380000114440918,0.0029279999434947968,0.02635199949145317,0.9559919834136963,1.315999984741211,0.784000039100647,-48.81800079345703
5801469,0,103425.5546875,25.567520141601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5803037,0,0.0,0.0,5.53000020980835,2.380000114440918,2.309999942779541,0.0029279999434947968,0.024887999519705772,0.9603840112686157,0.0,0.0,0.0
5807992,0,103420.9609375,25.536651611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5810308,0,0.0,0.0,5.599999904632568,2.7300000190734863,2.309999942779541,0.0058559998869895935,0.025619998574256897,0.9552599787712097,0.812000036239624,0.1120000034570694,-50.10600280761719
5814182,0,0.0,0.0,5.460000038146973,2.450000047683716,2.240000009536743,0.0029279999434947968,0.030743999406695366,0.9567239880561829,0.0,0.0,0.0
5816796,0,103420.625,25.567520141601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5822797,0,0.0,0.0,5.599999904632568,2.380000114440918,2.450000047683716,0.003659999929368496,0.020495999604463577,0.9574559926986694,1.2879999876022339,-0.4620000123977661,-48.426002502441406
5826272,0,103425.890625,25.52893829345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5827840,0,0.0,0.0,5.53000020980835,2.5899999141693115,2.6600000858306885,0.004391999915242195,0.027084000408649445,0.958187997341156,0.0,0.0,0.0
5832045,0,103422.921875,25.54327392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5835287,0,0.0,0.0,5.599999904632568,2.6600000858306885,2.309999942779541,0.0021959999576210976,0.024156000465154648,0.958187997341156,0.36400002241134644,0.02800000086426735,-48.25800323486328
5839162,0,0.0,0.0,5.670000076293945,2.5199999809265137,2.5199999809265137,0.004391999915242195,0.024156000465154648,0.9567239880561829,0.0,0.0,0.0
5841776,0,103424.4375,25.550987243652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5848072,0,103424.5234375,25.52893829345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5849640,0,0.0,0.0,5.25,2.450000047683716,2.450000047683716,0.003659999929368496,0.029279999434947968,0.9625799655914307,1.2319999933242798,-0.6860000491142273,-48.720001220703125
5852715,0,0.0,0.0,5.25,2.5199999809265137,2.450000047683716,0.006587999872863293,0.02635199949145317,0.9596520066261292,0.0,0.0,0.0
5856128,0,103424.2890625,25.548782348632812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5860272,0,0.0,0.0,5.670000076293945,2.380000114440918,1.9600000381469727,0.006587999872863293,0.02635199949145317,0.9574559926986694,1.9600000381469727,0.42000001668930054,-48.46800231933594
5864147,0,0.0,0.0,5.670000076293945,2.240000009536743,2.240000009536743,0.0021959999576210976,0.030743999406695366,0.9669719934463501,0.0,0.0,0.0
5869747,0,103419.90625,25.54327392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5872758,0,0.0,0.0,5.53000020980835,2.1700000762939453,2.240000009536743,0.004391999915242195,0.030743999406695366,0.9603840112686157,0.8960000276565552,-0.49000000953674316,-48.496002197265625
5875834,0,0.0,0.0,5.53000020980835,2.240000009536743,2.240000009536743,0.003659999929368496,0.025619998574256897,0.9596520066261292,0.0,0.0,0.0
5878448,0,103420.6953125,25.54547119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5885247,0,0.0,0.0,5.25,2.309999942779541,2.0299999713897705,0.007319999858736992,0.03660000115633011,0.9559919834136963,1.0360000133514404,0.8400000333786011,-49.0
5888722,0,103422.5859375,25.521224975585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5890291,0,0.0,0.0,5.179999828338623,2.240000009536743,2.240000009536743,0.003659999929368496,0.024887999519705772,0.958187997341156,0.0,0.0,0.0
5896181,0,103420.8046875,25.521224975585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5897749,0,0.0,0.0,5.599999904632568,2.1700000762939453,2.240000009536743,0.0029279999434947968,0.027084000408649445,0.9567239880561829,0.784000039100647,-0.12600000202655792,-49.72800064086914
5904202,0,103424.203125,25.531143188476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5910233,0,0.0,0.0,5.53000020980835,2.5199999809265137,2.0299999713897705,0.0029279999434947968,0.024887999519705772,0.958187997341156,0.7000000476837158,0.7280000448226929,-48.608001708984375
5913708,0,103425.15625,25.52893829345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5915276,0,0.0,0.0,5.740000247955322,2.450000047683716,2.380000114440918,0.004391999915242195,0.02635199949145317,0.9552599787712097,0.0,0.0,0.0
5920231,0,103422.4140625,25.531143188476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5923334,0,0.0,0.0,5.25,2.5199999809265137,2.309999942779541,0.0021959999576210976,0.024156000465154648,0.9633119702339172,0.8400000333786011,-0.15399999916553497,-49.04199981689453
5927209,0,0.0,0.0,5.53000020980835,2.380000114440918,2.380000114440918,0.0029279999434947968,0.02781599946320057,0.9589200019836426,0.0,0.0,0.0
5929823,0,103425.15625,25.552093505859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5935192,0,0.0,0.0,5.25,2.380000114440918,2.380000114440918,0.004391999915242195,0.029279999434947968,0.9552599787712097,1.0920000076293945,0.5879999995231628,-48.608001708984375
5938667,0,103424.53125,25.54327392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5940235,0,0.0,0.0,5.110000133514404,2.240000009536743,2.1700000762939453,0.0029279999434947968,0.029279999434947968,0.9677039980888367,0.0,0.0,0.0
5944276,0,103424.4375,25.54547119140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5947678,0,0.0,0.0,5.599999904632568,2.309999942779541,2.1700000762939453,0.004391999915242195,0.027084000408649445,0.9625799655914307,1.7360000610351562,0.5600000023841858,-48.59400177001953
5951552,0,0.0,0.0,5.460000038146973,2.450000047683716,2.309999942779541,0.006587999872863293,0.029279999434947968,0.9589200019836426,0.0,0.0,0.0
5954166,0,103421.9140625,25.557601928710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5960308,0,103424.078125,25.54327392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5961877,0,0.0,0.0,5.389999866485596,2.5199999809265137,2.240000009536743,0.003659999929368496,0.027084000408649445,0.9603840112686157,0.42000001668930054,-0.3500000238418579,-48.69200134277344
5968331,0,103425.2890625,25.567520141601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5972657,0,0.0,0.0,5.599999904632568,2.5199999809265137,2.309999942779541,0.0029279999434947968,0.023423999547958374,0.9589200019836426,1.3720000982284546,0.5879999995231628,-48.538002014160156
5976132,0,103420.9609375,25.54327392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5977700,0,0.0,0.0,5.25,2.240000009536743,2.380000114440918,0.0021959999576210976,0.0226919986307621,0.9567239880561829,0.0,0.0,0.0
5984363,0,103419.84375,25.565322875976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5985931,0,0.0,0.0,5.320000171661377,2.5199999809265137,2.380000114440918,0.0058559998869895935,0.028547998517751694,0.9567239880561829,1.1480000019073486,0.47600001096725464,-48.62200164794922
5989006,0,0.0,0.0,5.25,2.380000114440918,2.1700000762939453,0.003659999929368496,0.02781599946320057,0.9574559926986694,0.0,0.0,0.0
5992419,0,103425.5234375,25.54327392578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5998420,0,0.0,0.0,5.460000038146973,2.1700000762939453,2.309999942779541,0.0029279999434947968,0.03001200035214424,0.9567239880561829,1.0640000104904175,1.0640000104904175,-49.84000015258789
6001895,0,103423.078125,25.536651611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6003463,0,0.0,0.0,5.389999866485596,2.5899999141693115,2.240000009536743,0.005123999901115894,0.021959999576210976,0.9567239880561829,0.0,0.0,0.0
6008419,0,103422.4921875,25.536651611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6010128,0,0.0,0.0,5.740000247955322,2.240000009536743,2.309999942779541,0.003659999929368496,0.028547998517751694,0.9603840112686157,1.4280000925064087,-0.26600000262260437,-48.25800323486328
6013204,0,0.0,0.0,5.670000076293945,2.380000114440918,2.1700000762939453,0.0014639999717473984,0.02781599946320057,0.95306396484375,0.0,0.0,0.0
6022068,0,103420.625,25.557601928710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6023636,0,0.0,0.0,5.599999904632568,2.309999942779541,2.450000047683716,0.005123999901115894,0.024156000465154648,0.9567239880561829,0.8960000276565552,0.02800000086426735,-50.204002380371094
6027510,0,0.0,0.0,5.389999866485596,2.450000047683716,2.380000114440918,0.003659999929368496,0.023423999547958374,0.9567239880561829,0.0,0.0,0.0
6030124,0,103420.8515625,25.567520141601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
